Herb id,MM symptom id,MM symptom name,MeSH tree numbers,UMLS id,url
SMHB00010,SMMS00048,Stroke,C10.228.140.300.775|C14.907.253.855,C0038454,https://www.symmap.org/detail/SMHB00010
SMHB00010,SMMS00060,Physical Suffering,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0751408,https://www.symmap.org/detail/SMHB00010
SMHB00010,SMMS00070,Presyncope,C10.597.606.358.800.600|C23.888.592.604.359.800.600,C0700200,https://www.symmap.org/detail/SMHB00010
SMHB00010,SMMS00083,"Sputums, Induced",A12.200.808,C3179346,https://www.symmap.org/detail/SMHB00010
SMHB00010,SMMS00102,"Headache, Periorbital",C10.597.617.470|C23.888.592.612.441,C0751187,https://www.symmap.org/detail/SMHB00010
SMHB00010,SMMS00108,Bilateral Headache,C10.597.617.470|C23.888.592.612.441,C0423623,https://www.symmap.org/detail/SMHB00010
SMHB00010,SMMS00114,Cryptogenic Epilepsies,C10.228.140.490,C0086237,https://www.symmap.org/detail/SMHB00010
SMHB00010,SMMS00137,Ocular Headache,C10.597.617.470|C23.888.592.612.441,C0028838,https://www.symmap.org/detail/SMHB00010
SMHB00010,SMMS00158,Stokes-Adams Syncope,C10.597.606.358.800.600|C23.888.592.604.359.800.600,C0751539,https://www.symmap.org/detail/SMHB00010
SMHB00010,SMMS00216,Headache Throbbing,C10.597.617.470|C23.888.592.612.441,C0423618,https://www.symmap.org/detail/SMHB00010
SMHB00010,SMMS00217,Syncope Cough,C10.597.606.358.800.600|C23.888.592.604.359.800.600,C0234435,https://www.symmap.org/detail/SMHB00010
SMHB00010,SMMS00226,Hyperventilation Syncope,C10.597.606.358.800.600|C23.888.592.604.359.800.600,C0751538,https://www.symmap.org/detail/SMHB00010
SMHB00010,SMMS00237,Hyperalgia,C10.597.751.791.400|C23.888.592.763.770.400,C0020429,https://www.symmap.org/detail/SMHB00010
SMHB00010,SMMS00271,Aura,C10.228.140.490,C0236018,https://www.symmap.org/detail/SMHB00010
SMHB00010,SMMS00274,Single Seizure,C10.228.140.490,C0751110,https://www.symmap.org/detail/SMHB00010
SMHB00010,SMMS00292,Syncope Exertional,C10.597.606.358.800.600|C23.888.592.604.359.800.600,C0235242,https://www.symmap.org/detail/SMHB00010
SMHB00010,SMMS00295,Orthostatic Headache,C10.597.617.470|C23.888.592.612.441,C0751186,https://www.symmap.org/detail/SMHB00010
SMHB00010,SMMS00325,Syncope Cardiac,C10.597.606.358.800.600|C23.888.592.604.359.800.600,C0751535,https://www.symmap.org/detail/SMHB00010
SMHB00010,SMMS00337,Pain,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0030193,https://www.symmap.org/detail/SMHB00010
SMHB00010,SMMS00412,Burning Pain,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0234230,https://www.symmap.org/detail/SMHB00010
SMHB00010,SMMS00424,"Epilepsy, Awakening",C10.228.140.490,C0751111,https://www.symmap.org/detail/SMHB00010
SMHB00010,SMMS00431,Splitting Pain,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0458257,https://www.symmap.org/detail/SMHB00010
SMHB00010,SMMS00439,Drop Attack,C10.597.606.358.800.600|C23.888.592.604.359.800.600,C0259813,https://www.symmap.org/detail/SMHB00010
SMHB00010,SMMS00465,Cva Nos Acute,C10.228.140.300.775|C14.907.253.855,C0751956,https://www.symmap.org/detail/SMHB00010
SMHB00010,SMMS00494,Syncope Postural,C10.597.606.358.800.600|C23.888.592.604.359.800.600,C0234437,https://www.symmap.org/detail/SMHB00010
SMHB00010,SMMS00507,Convulsions Neonatal,,C0159020,https://www.symmap.org/detail/SMHB00010
SMHB00010,SMMS00514,Syncopal Vertigo,C10.597.606.358.800.600|C23.888.592.604.359.800.600,C0339780,https://www.symmap.org/detail/SMHB00010
SMHB00010,SMMS00516,Venomous Bite,,C1275515,https://www.symmap.org/detail/SMHB00010
SMHB00010,SMMS00534,Sputum,A12.200.808,C0038056,https://www.symmap.org/detail/SMHB00010
SMHB00010,SMMS00569,Migratory Pain,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0751407,https://www.symmap.org/detail/SMHB00010
SMHB00010,SMMS00584,Convulsive Syncope,C10.597.606.358.800.600|C23.888.592.604.359.800.600,C0751536,https://www.symmap.org/detail/SMHB00010
SMHB00010,SMMS00603,Epilepsy,C10.228.140.490,C0014544,https://www.symmap.org/detail/SMHB00010
SMHB00010,SMMS00616,Carotid Sinus Syncope,C10.597.606.358.800.600|C23.888.592.604.359.800.600,C0221046,https://www.symmap.org/detail/SMHB00010
SMHB00010,SMMS00627,Ache,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0234238,https://www.symmap.org/detail/SMHB00010
SMHB00010,SMMS00636,Syncope Micturition,C10.597.606.358.800.600|C23.888.592.604.359.800.600,C0340855,https://www.symmap.org/detail/SMHB00010
SMHB00010,SMMS00693,Generalised Headache,C10.597.617.470|C23.888.592.612.441,C0474366,https://www.symmap.org/detail/SMHB00010
SMHB00010,SMMS00776,Syncopal Episode,C10.597.606.358.800.600|C23.888.592.604.359.800.600,C0751534,https://www.symmap.org/detail/SMHB00010
SMHB00010,SMMS00797,Syncope,C10.597.606.358.800.600|C23.888.592.604.359.800.600,C0039070,https://www.symmap.org/detail/SMHB00010
SMHB00010,SMMS00804,Pain Radiating,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0234254,https://www.symmap.org/detail/SMHB00010
SMHB00010,SMMS00805,Situational Syncope,C10.597.606.358.800.600|C23.888.592.604.359.800.600,C0340854,https://www.symmap.org/detail/SMHB00010
SMHB00010,SMMS00806,Crushing Pain,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0458259,https://www.symmap.org/detail/SMHB00010
SMHB00010,SMMS00815,Vertex Headache,C10.597.617.470|C23.888.592.612.441,C0751192,https://www.symmap.org/detail/SMHB00010
SMHB00010,SMMS00816,"Headache, Retro-Ocular",C10.597.617.470|C23.888.592.612.441,C0751189,https://www.symmap.org/detail/SMHB00010
SMHB00010,SMMS00882,Typhoid Fever,C01.252.400.310.821.873,C0041466,https://www.symmap.org/detail/SMHB00010
SMHB00010,SMMS00894,"Headache, Dull",,C0239885,https://www.symmap.org/detail/SMHB00010
SMHB00010,SMMS00910,Headache Unilateral,C10.597.617.470|C23.888.592.612.441,C0877781,https://www.symmap.org/detail/SMHB00010
SMHB00010,SMMS00928,Headache,C10.597.617.470|C23.888.592.612.441,C0018681,https://www.symmap.org/detail/SMHB00010
SMHB00010,SMMS00930,King Evil,C01.252.410.040.552.846.719.500,C0242830,https://www.symmap.org/detail/SMHB00010
SMHB00010,SMMS00934,Sputum Purulent,,C0241235,https://www.symmap.org/detail/SMHB00010
SMHB00010,SMMS00949,Slurred Speech,,C0234518,https://www.symmap.org/detail/SMHB00010
SMHB00011,﻿MM symptom id,MM symptom name,MeSH tree numbers,UMLS id,https://www.symmap.org/detail/SMHB00011
SMHB00011,SMMS00016,Skin Decubitus Ulcer(S),C17.800.893.665,C0011127,https://www.symmap.org/detail/SMHB00011
SMHB00011,SMMS00083,"Sputums, Induced",A12.200.808,C3179346,https://www.symmap.org/detail/SMHB00011
SMHB00011,SMMS00089,Vaginal Discharge White,C13.351.500.894.700.500,C0023533,https://www.symmap.org/detail/SMHB00011
SMHB00011,SMMS00227,Semiconsciousness,C10.597.606.358|C23.888.592.604.359|F01.700.315|F03.615.300,C0751055,https://www.symmap.org/detail/SMHB00011
SMHB00011,SMMS00341,Alteration In Level Of Consciousness,C10.597.606.358|C23.888.592.604.359|F01.700.315|F03.615.300,C0751054,https://www.symmap.org/detail/SMHB00011
SMHB00011,SMMS00376,Vaginal Discharge,C13.351.500.894.700,C0227791,https://www.symmap.org/detail/SMHB00011
SMHB00011,SMMS00403,Cough,C08.618.248|C23.888.852.293,C0010200,https://www.symmap.org/detail/SMHB00011
SMHB00011,SMMS00501,Depressed Level Of Consciousness,C10.597.606.358|C23.888.592.604.359|F01.700.315|F03.615.300,C0549249,https://www.symmap.org/detail/SMHB00011
SMHB00011,SMMS00509,Bronchial Asthma,C08.127.108|C08.381.495.108|C08.674.095|C20.543.480.680.095,C0004096,https://www.symmap.org/detail/SMHB00011
SMHB00011,SMMS00534,Sputum,A12.200.808,C0038056,https://www.symmap.org/detail/SMHB00011
SMHB00011,SMMS00539,Consciousness Disorder,C10.597.606.358|C23.888.592.604.359|F01.700.315|F03.615.300,C0009792,https://www.symmap.org/detail/SMHB00011
SMHB00011,SMMS00554,Urination Frequency,,C0042023,https://www.symmap.org/detail/SMHB00011
SMHB00011,SMMS00647,Enuresis,C12.777.934.284|C13.351.968.934.252|F01.145.126.856|F03.388.400,C0014394,https://www.symmap.org/detail/SMHB00011
SMHB00011,SMMS00701,Defecation Pain,C23.888.821.150,C0237326,https://www.symmap.org/detail/SMHB00011
SMHB00011,SMMS00711,Urinary Tract Pain,,C0423701,https://www.symmap.org/detail/SMHB00011
SMHB00011,SMMS00764,Gonorrhea,C01.252.400.625.391|C01.252.810.401|C01.539.778.281.401|C12.294.668.281.401|C13.351.500.711.281.401,C0018081,https://www.symmap.org/detail/SMHB00011
SMHB00011,SMMS00934,Sputum Purulent,,C0241235,https://www.symmap.org/detail/SMHB00011
SMHB00012,﻿MM symptom id,MM symptom name,MeSH tree numbers,UMLS id,https://www.symmap.org/detail/SMHB00012
SMHB00012,SMMS00048,Stroke,C10.228.140.300.775|C14.907.253.855,C0038454,https://www.symmap.org/detail/SMHB00012
SMHB00012,SMMS00067,Cough Productive,,C0239134,https://www.symmap.org/detail/SMHB00012
SMHB00012,SMMS00318,Tongue Disorder,C07.465.910,C0040409,https://www.symmap.org/detail/SMHB00012
SMHB00012,SMMS00346,Respiratory Abnormality,,C1260922,https://www.symmap.org/detail/SMHB00012
SMHB00012,SMMS00378,Malaise And Fatigue,,C0024528,https://www.symmap.org/detail/SMHB00012
SMHB00012,SMMS00403,Cough,C08.618.248|C23.888.852.293,C0010200,https://www.symmap.org/detail/SMHB00012
SMHB00012,SMMS00435,Stool Loose,,C2129214,https://www.symmap.org/detail/SMHB00012
SMHB00012,SMMS00465,Cva Nos Acute,C10.228.140.300.775|C14.907.253.855,C0751956,https://www.symmap.org/detail/SMHB00012
SMHB00012,SMMS00556,Thirst,F01.658.293.787,C0039971,https://www.symmap.org/detail/SMHB00012
SMHB00012,SMMS00718,Asthenia,C23.888.089,C0004093,https://www.symmap.org/detail/SMHB00012
SMHB00012,SMMS00821,Vaginal Bleeding,C13.351.500.852.691|C23.550.414.993,C2979982,https://www.symmap.org/detail/SMHB00012
SMHB00012,SMMS00916,Decreased Appetite,,C0232462,https://www.symmap.org/detail/SMHB00012
SMHB00013,﻿MM symptom id,MM symptom name,MeSH tree numbers,UMLS id,https://www.symmap.org/detail/SMHB00013
SMHB00013,SMMS00007,Abdomen Distention,,C0000731,https://www.symmap.org/detail/SMHB00013
SMHB00013,SMMS00130,Bright Red Blood Per Rectum,C06.405.227|C23.550.414.788,C0018932,https://www.symmap.org/detail/SMHB00013
SMHB00013,SMMS00131,Urologic Disease,C12.777|C13.351.968,C0042075,https://www.symmap.org/detail/SMHB00013
SMHB00013,SMMS00160,Duodenal Ulcer Hemorrhage,,C0151966,https://www.symmap.org/detail/SMHB00013
SMHB00013,SMMS00189,Extremity Numbness,,C0239375,https://www.symmap.org/detail/SMHB00013
SMHB00013,SMMS00195,Rheumatic Disorder,,C3495832,https://www.symmap.org/detail/SMHB00013
SMHB00013,SMMS00246,Gastrointestinal Discomfort,,C1096250,https://www.symmap.org/detail/SMHB00013
SMHB00013,SMMS00267,Rhinorrhea,,C1260880,https://www.symmap.org/detail/SMHB00013
SMHB00013,SMMS00317,Skin Laceration,,C0558401,https://www.symmap.org/detail/SMHB00013
SMHB00013,SMMS00327,Emesis,C23.888.821.937,C0042963,https://www.symmap.org/detail/SMHB00013
SMHB00013,SMMS00378,Malaise And Fatigue,,C0024528,https://www.symmap.org/detail/SMHB00013
SMHB00013,SMMS00395,Tongue Discoloration,,C0151596,https://www.symmap.org/detail/SMHB00013
SMHB00013,SMMS00402,Micturition Disorder,C12.777.934|C13.351.968.934,C0042035,https://www.symmap.org/detail/SMHB00013
SMHB00013,SMMS00490,Placental Disorder,C13.703.590,C0032045,https://www.symmap.org/detail/SMHB00013
SMHB00013,SMMS00628,Change In Bowel Habits,,C0278008,https://www.symmap.org/detail/SMHB00013
SMHB00013,SMMS00643,Joint Swollen,,C0152031,https://www.symmap.org/detail/SMHB00013
SMHB00013,SMMS00650,Gi Bleeding,C06.405.227|C23.550.414.788,C0017181,https://www.symmap.org/detail/SMHB00013
SMHB00013,SMMS00724,Stomach Discomfort,,C0235309,https://www.symmap.org/detail/SMHB00013
SMHB00013,SMMS00735,Nose Dryness,,C0231919,https://www.symmap.org/detail/SMHB00013
SMHB00013,SMMS00773,Duodenitis Hemorrhagic,,C0341245,https://www.symmap.org/detail/SMHB00013
SMHB00013,SMMS00863,Chest Symptom Heaviness,,C0742339,https://www.symmap.org/detail/SMHB00013
SMHB00014,﻿MM symptom id,MM symptom name,MeSH tree numbers,UMLS id,https://www.symmap.org/detail/SMHB00014
SMHB00014,SMMS00022,Haemorrhage Ant Chamber Eye,C11.290.484|C23.550.414.756.550,C0020581,https://www.symmap.org/detail/SMHB00014
SMHB00014,SMMS00042,Hemorrhage,C23.550.414,C0019080,https://www.symmap.org/detail/SMHB00014
SMHB00014,SMMS00096,Hemoptysis,C08.381.348|C23.550.414.896|C23.888.852.430,C0019079,https://www.symmap.org/detail/SMHB00014
SMHB00014,SMMS00117,Zoophaginae,B04,C0043529,https://www.symmap.org/detail/SMHB00014
SMHB00014,SMMS00208,Hematemesis,C06.405.227.400|C23.550.414.788.400|C23.888.821.937.019,C0018926,https://www.symmap.org/detail/SMHB00014
SMHB00014,SMMS00272,Eye Disorder,C11,C0015397,https://www.symmap.org/detail/SMHB00014
SMHB00014,SMMS00280,Virus,B04,C0042776,https://www.symmap.org/detail/SMHB00014
SMHB00014,SMMS00281,Animal Virus,B04,C0003060,https://www.symmap.org/detail/SMHB00014
SMHB00014,SMMS00520,Chapped Skin,,C0549202,https://www.symmap.org/detail/SMHB00014
SMHB00014,SMMS00617,Skin Ulcer(S),C17.800.893,C0037299,https://www.symmap.org/detail/SMHB00014
SMHB00014,SMMS00621,Swelling,,C0038999,https://www.symmap.org/detail/SMHB00014
SMHB00015,﻿MM symptom id,MM symptom name,MeSH tree numbers,UMLS id,https://www.symmap.org/detail/SMHB00015
SMHB00015,SMMS00012,Sharp Headache,C10.597.617.470|C23.888.592.612.441,C0751190,https://www.symmap.org/detail/SMHB00015
SMHB00015,SMMS00043,Anorectal Disorder,C06.405.469.860,C0687707,https://www.symmap.org/detail/SMHB00015
SMHB00015,SMMS00102,"Headache, Periorbital",C10.597.617.470|C23.888.592.612.441,C0751187,https://www.symmap.org/detail/SMHB00015
SMHB00015,SMMS00108,Bilateral Headache,C10.597.617.470|C23.888.592.612.441,C0423623,https://www.symmap.org/detail/SMHB00015
SMHB00015,SMMS00137,Ocular Headache,C10.597.617.470|C23.888.592.612.441,C0028838,https://www.symmap.org/detail/SMHB00015
SMHB00015,SMMS00216,Headache Throbbing,C10.597.617.470|C23.888.592.612.441,C0423618,https://www.symmap.org/detail/SMHB00015
SMHB00015,SMMS00295,Orthostatic Headache,C10.597.617.470|C23.888.592.612.441,C0751186,https://www.symmap.org/detail/SMHB00015
SMHB00015,SMMS00570,Carbuncle,C01.252.410.868.820.270.200|C01.252.825.770.270.200|C01.539.800.720.770.270.200|C17.800.838.765.770.270.200,C0007078,https://www.symmap.org/detail/SMHB00015
SMHB00015,SMMS00693,Generalised Headache,C10.597.617.470|C23.888.592.612.441,C0474366,https://www.symmap.org/detail/SMHB00015
SMHB00015,SMMS00815,Vertex Headache,C10.597.617.470|C23.888.592.612.441,C0751192,https://www.symmap.org/detail/SMHB00015
SMHB00015,SMMS00816,"Headache, Retro-Ocular",C10.597.617.470|C23.888.592.612.441,C0751189,https://www.symmap.org/detail/SMHB00015
SMHB00015,SMMS00894,"Headache, Dull",,C0239885,https://www.symmap.org/detail/SMHB00015
SMHB00015,SMMS00910,Headache Unilateral,C10.597.617.470|C23.888.592.612.441,C0877781,https://www.symmap.org/detail/SMHB00015
SMHB00015,SMMS00928,Headache,C10.597.617.470|C23.888.592.612.441,C0018681,https://www.symmap.org/detail/SMHB00015
SMHB00015,SMMS00930,King Evil,C01.252.410.040.552.846.719.500,C0242830,https://www.symmap.org/detail/SMHB00015
SMHB00016,﻿MM symptom id,MM symptom name,MeSH tree numbers,UMLS id,https://www.symmap.org/detail/SMHB00016
SMHB00016,SMMS00131,Urologic Disease,C12.777|C13.351.968,C0042075,https://www.symmap.org/detail/SMHB00016
SMHB00016,SMMS00192,Abdominal Pain,C10.597.617.044|C23.888.592.612.054|C23.888.821.030,C0000737,https://www.symmap.org/detail/SMHB00016
SMHB00016,SMMS00389,Skin Scaly,,C0423773,https://www.symmap.org/detail/SMHB00016
SMHB00016,SMMS00395,Tongue Discoloration,,C0151596,https://www.symmap.org/detail/SMHB00016
SMHB00016,SMMS00398,Arthritic Pains,,C0857177,https://www.symmap.org/detail/SMHB00016
SMHB00016,SMMS00625,Athetosis,C10.597.350.110|C23.888.592.350.110,C0004158,https://www.symmap.org/detail/SMHB00016
SMHB00016,SMMS00644,Nasopharyngitis,C07.550.350.700|C07.550.781.500|C08.730.561.500|C09.775.350.700|C09.775.649.500,C0027441,https://www.symmap.org/detail/SMHB00016
SMHB00016,SMMS00710,Abnormal Labor,C13.703.420.288,C0013418,https://www.symmap.org/detail/SMHB00016
SMHB00016,SMMS00873,Smarting,,C0235048,https://www.symmap.org/detail/SMHB00016
SMHB00017,﻿MM symptom id,MM symptom name,MeSH tree numbers,UMLS id,https://www.symmap.org/detail/SMHB00017
SMHB00017,SMMS00049,Sprain,C26.844,C0038045,https://www.symmap.org/detail/SMHB00017
SMHB00017,SMMS00143,Cyst,C04.182|C23.300.306,C0010709,https://www.symmap.org/detail/SMHB00017
SMHB00017,SMMS00247,Polyarthralgia,C05.550.091|C10.597.617.133|C23.888.592.612.094|F02.830.816.444.350|G11.561.790.444.350,C0162296,https://www.symmap.org/detail/SMHB00017
SMHB00017,SMMS00272,Eye Disorder,C11,C0015397,https://www.symmap.org/detail/SMHB00017
SMHB00017,SMMS00316,Quadriplegic Spinal Paralysis,C10.597.622.760|C23.888.592.636.786,C0751461,https://www.symmap.org/detail/SMHB00017
SMHB00017,SMMS00338,Cerebromedullospinal Disconnection,C10.597.622.760|C23.888.592.636.786,C0023944,https://www.symmap.org/detail/SMHB00017
SMHB00017,SMMS00349,Arthralgia,C05.550.091|C10.597.617.133|C23.888.592.612.094|F02.830.816.444.350|G11.561.790.444.350,C0003862,https://www.symmap.org/detail/SMHB00017
SMHB00017,SMMS00352,Flaccid Tetraplegia,C10.597.622.760|C23.888.592.636.786,C0751460,https://www.symmap.org/detail/SMHB00017
SMHB00017,SMMS00355,Waxy Flexibility,C10.597.350.200|C23.888.592.350.200,C0233612,https://www.symmap.org/detail/SMHB00017
SMHB00017,SMMS00398,Arthritic Pains,,C0857177,https://www.symmap.org/detail/SMHB00017
SMHB00017,SMMS00481,Lip Paresthesia,,C0240204,https://www.symmap.org/detail/SMHB00017
SMHB00017,SMMS00523,Quadriparesis,C10.597.622.760|C23.888.592.636.786,C0270790,https://www.symmap.org/detail/SMHB00017
SMHB00017,SMMS00576,Spastic Quadriplegia,C10.597.622.760|C23.888.592.636.786,C0426970,https://www.symmap.org/detail/SMHB00017
SMHB00017,SMMS00597,Catalepsy,C10.597.350.200|C23.888.592.350.200,C0007370,https://www.symmap.org/detail/SMHB00017
SMHB00017,SMMS00627,Ache,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0234238,https://www.symmap.org/detail/SMHB00017
SMHB00017,SMMS00703,Quadriplegia,C10.597.622.760|C23.888.592.636.786,C0034372,https://www.symmap.org/detail/SMHB00017
SMHB00017,SMMS00839,General Discomfort,,C0858924,https://www.symmap.org/detail/SMHB00017
SMHB00017,SMMS00850,Night Blindness,C11.966.671,C0028077,https://www.symmap.org/detail/SMHB00017
SMHB00017,SMMS00876,Ecchymoses,C15.378.100.452|C23.550.414.625|C23.888.885.312,C0013491,https://www.symmap.org/detail/SMHB00017
SMHB00018,﻿MM symptom id,MM symptom name,MeSH tree numbers,UMLS id,https://www.symmap.org/detail/SMHB00018
SMHB00018,SMMS00042,Hemorrhage,C23.550.414,C0019080,https://www.symmap.org/detail/SMHB00018
SMHB00018,SMMS00060,Physical Suffering,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0751408,https://www.symmap.org/detail/SMHB00018
SMHB00018,SMMS00095,Catarrh,C02.782.687.207|C08.730.162,C1384493,https://www.symmap.org/detail/SMHB00018
SMHB00018,SMMS00164,Anasarca,C23.888.277,C0151603,https://www.symmap.org/detail/SMHB00018
SMHB00018,SMMS00208,Hematemesis,C06.405.227.400|C23.550.414.788.400|C23.888.821.937.019,C0018926,https://www.symmap.org/detail/SMHB00018
SMHB00018,SMMS00233,Edema,C23.888.277,C0013604,https://www.symmap.org/detail/SMHB00018
SMHB00018,SMMS00237,Hyperalgia,C10.597.751.791.400|C23.888.592.763.770.400,C0020429,https://www.symmap.org/detail/SMHB00018
SMHB00018,SMMS00332,Jaundice,C23.550.429.500|C23.888.885.375,C0022346,https://www.symmap.org/detail/SMHB00018
SMHB00018,SMMS00337,Pain,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0030193,https://www.symmap.org/detail/SMHB00018
SMHB00018,SMMS00371,Blood Disorder,C15.378,C0018939,https://www.symmap.org/detail/SMHB00018
SMHB00018,SMMS00402,Micturition Disorder,C12.777.934|C13.351.968.934,C0042035,https://www.symmap.org/detail/SMHB00018
SMHB00018,SMMS00412,Burning Pain,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0234230,https://www.symmap.org/detail/SMHB00018
SMHB00018,SMMS00431,Splitting Pain,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0458257,https://www.symmap.org/detail/SMHB00018
SMHB00018,SMMS00547,Urethra Hemorrhage,,C0241558,https://www.symmap.org/detail/SMHB00018
SMHB00018,SMMS00556,Thirst,F01.658.293.787,C0039971,https://www.symmap.org/detail/SMHB00018
SMHB00018,SMMS00569,Migratory Pain,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0751407,https://www.symmap.org/detail/SMHB00018
SMHB00018,SMMS00626,Coryza,C02.782.687.207|C08.730.162,C0086066,https://www.symmap.org/detail/SMHB00018
